==6243== Memcheck, a memory error detector
==6243== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==6243== Using Valgrind-3.13.0 and LibVEX; rerun with -h for copyright info
==6243== Command: ./bank input-1.txt
Account #2076962079974167 balance: 4068698.503600
Account #8255171551994747 balance: 3286987.921850
Account #4659001911688512 balance: 820606.014740
Account #9980216556183046 balance: 2297146.014380
Account #4659001911688512 balance: 816540.964740
Account #4659001911688512 balance: 817975.824740
Account #0793710490620664 balance: 4508524.442280
Account #1093278990669429 balance: 1220449.261080
Account #1093278990669429 balance: 1224422.601080
Account #7966380955913694 balance: 2807564.387940
Account #6847226299857821 balance: 642026.966080
Account #4659001911688512 balance: 813883.984740
Account #2076962079974167 balance: 4066096.633600
Account #6847226299857821 balance: 643200.556080
Account #6847226299857821 balance: 643200.556080
Account #7966380955913694 balance: 2812701.397940
Account #4659001911688512 balance: 816028.034740
Account #0793710490620664 balance: 4509232.902280
Account #7966380955913694 balance: 2814182.907940
Account #1093278990669429 balance: 1226343.841080
Account #3491588839892013 balance: 3835440.328100
Account #4659001911688512 balance: 817653.504740
Account #1093278990669429 balance: 1227868.781080
Account #8255171551994747 balance: 3289781.531850
Account #4659001911688512 balance: 820760.084740
Account #9980216556183046 balance: 2292076.214380
Account #1093278990669429 balance: 1227800.881080
Account #2076962079974167 balance: 4060970.003600
Account #2076962079974167 balance: 4060970.003600
Account #0793710490620664 balance: 4503087.272280
Account #1093278990669429 balance: 1224886.861080
Account #9980216556183046 balance: 2290505.004380
Account #8028716243309826 balance: 1635027.626300
Account #4659001911688512 balance: 820511.764740
Read command called by 155518720
Account #8255171551994747 balance: 3283979.531850
Account #3491588839892013 balance: 3839615.768100
Account #8255171551994747 balance: 3286072.621850
Account #1093278990669429 balance: 1226774.881080
Account #3491588839892013 balance: 3838846.498100
Account #2076962079974167 balance: 4050755.883600
Account #8255171551994747 balance: 3288759.961850
Account #8255171551994747 balance: 3290644.301850
Account #0793710490620664 balance: 4503463.042280
Account #8028716243309826 balance: 1639955.776300
Account #7966380955913694 balance: 2809608.797940
Account #6847226299857821 balance: 658100.796080
Account #8028716243309826 balance: 1639955.776300
Account #6847226299857821 balance: 662261.456080
Account #3491588839892013 balance: 3838084.308100
Account #1093278990669429 balance: 1221553.711080
Account #8255171551994747 balance: 3284711.981850
Account #8255171551994747 balance: 3284711.981850
Account #2076962079974167 balance: 4051256.823600
Account #8255171551994747 balance: 3284711.981850
Account #3491588839892013 balance: 3837037.348100
Account #7966380955913694 balance: 2812750.237940
Account #4659001911688512 balance: 827781.564740
Account #8028716243309826 balance: 1639299.186300
Account #3491588839892013 balance: 3833497.258100
Account #7966380955913694 balance: 2813072.987940
Account #1093278990669429 balance: 1230378.281080
Account #7966380955913694 balance: 2810518.737940
Account #6847226299857821 balance: 658100.046080
Account #4659001911688512 balance: 827817.174740
Account #4659001911688512 balance: 832656.304740
Account #8028716243309826 balance: 1639400.146300
Account #3491588839892013 balance: 3839876.478100
Account #6847226299857821 balance: 653803.726080
Account #1093278990669429 balance: 1229697.921080
Account #6847226299857821 balance: 653803.726080
Account #6847226299857821 balance: 653803.726080
Account #3491588839892013 balance: 3838831.978100
Account #1093278990669429 balance: 1228946.811080
Account #0793710490620664 balance: 4499488.312280
Account #4659001911688512 balance: 833532.604740
Account #8028716243309826 balance: 1640367.946300
Account #6847226299857821 balance: 658188.516080
Account #8028716243309826 balance: 1642092.496300
Account #3491588839892013 balance: 3837651.208100
Account #6847226299857821 balance: 659802.176080
Account #2076962079974167 balance: 4048286.203600
Account #7966380955913694 balance: 2797096.617940
Account #2076962079974167 balance: 4046455.173600
Account #1093278990669429 balance: 1232294.261080
Account #8028716243309826 balance: 1641534.256300
Account #9980216556183046 balance: 2316543.344380
Account #9980216556183046 balance: 2316543.344380
Account #0793710490620664 balance: 4492092.992280
Account #1093278990669429 balance: 1230505.201080
Account #1093278990669429 balance: 1230505.201080
Account #3491588839892013 balance: 3839343.408100
Account #8028716243309826 balance: 1641534.256300
Account #8255171551994747 balance: 3284055.711850
Account #2076962079974167 balance: 4046128.783600
Account #1093278990669429 balance: 1231758.661080
Account #9980216556183046 balance: 2319696.714380
Account #4659001911688512 balance: 826286.334740
Account #9980216556183046 balance: 2317822.464380
Account #8255171551994747 balance: 3287847.551850
Account #9980216556183046 balance: 2318254.504380
Account #2076962079974167 balance: 4043642.263600
Account #9980216556183046 balance: 2319984.794380
Account #4659001911688512 balance: 824661.814740
Account #8028716243309826 balance: 1646309.546300
Account #8028716243309826 balance: 1647321.386300
Account #8028716243309826 balance: 1647321.386300
Account #9980216556183046 balance: 2321793.284380
Account #7966380955913694 balance: 2793139.127940
Account #6847226299857821 balance: 673140.826080
Account #4659001911688512 balance: 821143.384740
Account #8255171551994747 balance: 3286616.531850
Account #2076962079974167 balance: 4036914.893600
Account #6847226299857821 balance: 673346.376080
Account #6847226299857821 balance: 673346.376080
Account #4659001911688512 balance: 821707.924740
Account #8255171551994747 balance: 3283909.301850
Account #4659001911688512 balance: 818463.944740
Account #8255171551994747 balance: 3280757.421850
Account #3491588839892013 balance: 3830224.238100
Account #2076962079974167 balance: 4037520.193600
Account #2076962079974167 balance: 4037520.193600
Account #2076962079974167 balance: 4033943.023600
Account #1093278990669429 balance: 1237516.091080
Account #9980216556183046 balance: 2317071.114380
Account #6847226299857821 balance: 680929.396080
Account #2076962079974167 balance: 4030163.923600
Account #9980216556183046 balance: 2316979.524380
Account #9980216556183046 balance: 2316979.524380
Account #9980216556183046 balance: 2317870.414380
Account #1093278990669429 balance: 1235440.851080
Account #8255171551994747 balance: 3283350.631850
Account #9980216556183046 balance: 2316845.174380
Account #3491588839892013 balance: 3823023.838100
Account #3491588839892013 balance: 3822938.778100
Account #0793710490620664 balance: 4494829.602280
Account #1093278990669429 balance: 1234222.971080
Account #6847226299857821 balance: 688006.846080
Account #6847226299857821 balance: 688397.726080
Account #1093278990669429 balance: 1232436.281080
Account #8028716243309826 balance: 1649305.896300
Account #9980216556183046 balance: 2314199.454380
Account #6847226299857821 balance: 687781.996080
Account #8028716243309826 balance: 1649477.056300
Account #8255171551994747 balance: 3280853.981850
Account #8028716243309826 balance: 1649477.056300
Account #3491588839892013 balance: 3823742.118100
Account #2076962079974167 balance: 4018576.523600
Account #8028716243309826 balance: 1649477.056300
Account #8255171551994747 balance: 3277102.641850
Account #1093278990669429 balance: 1238509.581080
Account #3491588839892013 balance: 3827310.348100
Account #3491588839892013 balance: 3827310.348100
Account #9980216556183046 balance: 2314668.434380
Account #6847226299857821 balance: 689180.706080
Account #2076962079974167 balance: 4018176.383600
Account #6847226299857821 balance: 687283.776080
Account #4659001911688512 balance: 816396.094740
Account #3491588839892013 balance: 3824192.818100
Account #3491588839892013 balance: 3824192.818100
Account #4659001911688512 balance: 823020.614740
Account #3491588839892013 balance: 3824192.818100
Account #8028716243309826 balance: 1649608.956300
Account #2076962079974167 balance: 4015282.933600
Account #1093278990669429 balance: 1234014.081080
Account #1093278990669429 balance: 1232945.061080
Account #2076962079974167 balance: 4016909.313600
Account #1093278990669429 balance: 1232945.061080
Account #8255171551994747 balance: 3270040.221850
Account #1093278990669429 balance: 1232831.981080
Account #1093278990669429 balance: 1231685.961080
Account #1093278990669429 balance: 1234133.441080
Account #8255171551994747 balance: 3266349.201850
Account #2076962079974167 balance: 4015128.263600
Account #9980216556183046 balance: 2316184.474380
Account #0793710490620664 balance: 4506448.102280
Account #4659001911688512 balance: 822954.024740
Account #1093278990669429 balance: 1232726.141080
Account #9980216556183046 balance: 2312497.944380
Account #2076962079974167 balance: 4004777.153600
Account #8255171551994747 balance: 3267193.391850
Account #0793710490620664 balance: 4505085.202280
Account #6847226299857821 balance: 687841.456080
Account #2076962079974167 balance: 4006447.443600
Account #2076962079974167 balance: 4006447.443600
Account #0793710490620664 balance: 4509489.842280
Account #2076962079974167 balance: 4005921.823600
Account #8255171551994747 balance: 3270322.211850
Account #7966380955913694 balance: 2800314.747940
Account #2076962079974167 balance: 4006635.963600
Account #7966380955913694 balance: 2798401.037940
Account #7966380955913694 balance: 2798401.037940
Account #7966380955913694 balance: 2798590.627940
Account #6847226299857821 balance: 684223.076080
Account #2076962079974167 balance: 4008791.323600
Account #2076962079974167 balance: 4008791.323600
Account #3491588839892013 balance: 3823313.098100
Account #9980216556183046 balance: 2318576.934380
Account #8255171551994747 balance: 3262963.351850
Account #2076962079974167 balance: 4010110.623600
Account #1093278990669429 balance: 1225751.561080
Account #6847226299857821 balance: 692440.186080
Account #6847226299857821 balance: 692440.186080
Account #0793710490620664 balance: 4513281.742280
Account #1093278990669429 balance: 1227454.131080
Account #0793710490620664 balance: 4512034.542280
Account #1093278990669429 balance: 1227474.901080
Account #6847226299857821 balance: 688148.306080
Account #3491588839892013 balance: 3826033.398100
Account #7966380955913694 balance: 2792965.657940
Account #1093278990669429 balance: 1228733.181080
Account #4659001911688512 balance: 830718.974740
Account #3491588839892013 balance: 3826526.548100
Account #3491588839892013 balance: 3825141.558100
Account #2076962079974167 balance: 4020180.033600
Account #8255171551994747 balance: 3261020.531850
Account #2076962079974167 balance: 4020180.033600
Account #8028716243309826 balance: 1655721.646300
Account #6847226299857821 balance: 687789.676080
Account #1093278990669429 balance: 1225798.231080
Account #4659001911688512 balance: 833388.354740
Account #7966380955913694 balance: 2791335.657940
Account #8028716243309826 balance: 1655657.116300
Account #4659001911688512 balance: 833623.054740
Account #3491588839892013 balance: 3825679.028100
Account #8028716243309826 balance: 1657483.006300
Account #4659001911688512 balance: 831220.804740
Account #0793710490620664 balance: 4511931.172280
Account #9980216556183046 balance: 2316681.634380
Account #0793710490620664 balance: 4514445.162280
Account #4659001911688512 balance: 830015.314740
Account #9980216556183046 balance: 2312415.304380
Account #1093278990669429 balance: 1226298.221080
Account #3491588839892013 balance: 3822739.668100
Account #8255171551994747 balance: 3262704.991850
Account #8255171551994747 balance: 3264049.911850
Account #9980216556183046 balance: 2313511.274380
